Qty,PartNumber,ID_Number,Manf,Manf PN,Description
"1","ECM-2001","TOOL-TORQUE SMA N1","East Coast Microwave","ECM-2001","Tools torque wrench East Coast Microwave ECM-2001 5/16"" torque wrench for SMA RF connectors 8/-1 inch-lbs"
